Phenotype,Network_score
Status Dysraphicus,0.0038074390808788224
Spina Bifida,0.0038074390808788224
Hyperlipoproteinemias,0.0038046660590399482
"Neoplasms, Nerve Tissue",0.0037992432507195357
Dyslipoproteinemias,0.0037876393650659985
Bone neoplasms,0.0037843042588101695
Psychomotor Disorders,0.0037828316600848145
Nephrotic Syndrome,0.0037809550076551464
Mouth Diseases,0.0037768094307820913
Uremia,0.0037367170976364173
"Pyruvate Metabolism, Inborn Errors",0.0037152389475261873
Angioimmunoblastic Lymphadenopathy,0.0037152168007852523
Angioma,0.003707496589820572
"Hepatitis, Viral, Human",0.0036975702888517375
Hepatitis A,0.0036975702888517375
"Leukemia, Myeloid, Chronic-Phase",0.003690778758787588
Cystic Kidney Diseases,0.0036472367252504156
"Asthma, Occupational",0.003644780603767332
Congenital muscular hypertrophy-cerebral syndrome,0.003616227916842707
Malignant neoplasm of large intestine,0.0036103762349816147
Mycobacterium Infections,0.003609557048255092
Barrett Epithelium,0.0036085683915555006
Down Syndrome,0.003605151938572515
Vascular Diseases,0.003604074474639268
Polydactyly,0.003599850747362558
Colon Carcinoma,0.003597315581714215
Malignant neoplasm of colon with rectum,0.003597315581714215
Acute monoblastic leukemia,0.0035793154580853175
Chromosome Aberrations,0.003571916492274896
Autosome Abnormalities,0.003571916492274896
Neural Tube Defects,0.003564171099809584
Neurenteric Cyst,0.003564171099809584
Iniencephaly,0.003564171099809584
Tethered Cord Syndrome,0.003564171099809584
Exencephaly,0.003564171099809584
Diastematomyelia,0.003564171099809584
Craniorachischisis,0.003564171099809584
Spinal Cord Myelodysplasia,0.003564171099809584
Tooth Abnormalities,0.003560200763335113
Biliary Tract Diseases,0.0035276273424971116
Attention Deficit and Disruptive Behavior Disorders,0.0035246914102075176
Adrenal Gland Diseases,0.003507135113710813
"Lymphoma, Small Cleaved-Cell, Follicular",0.0035035468905104277
"Lymphoma, Large-Cell, Follicular",0.0035035468905104277
"Lymphoma, Follicular, Grade 1",0.0035035468905104277
"Lymphoma, Follicular, Grade 3",0.0035035468905104277
"Lymphoma, Mixed-Cell, Follicular",0.0035035468905104277
Esophageal carcinoma,0.0034977382790019624
Subarachnoid Hemorrhage,0.003492936016498545
"Subarachnoid Hemorrhage, Intracranial",0.003491264803734795
Perinatal Subarachnoid Hemorrhage,0.003491264803734795
"Subarachnoid Hemorrhage, Aneurysmal",0.003491264803734795
"Subarachnoid Hemorrhage, Spontaneous",0.003491264803734795
Chromosomal Instability,0.003466813419631566
"Carcinoma, Lobular",0.003464553962783318
"Neoplasms, Vascular Tissue",0.0034619903948478205
"Skin Diseases, Vascular",0.0034420411930123182
Rachischisis,0.0034240576753772093
Thoracic Neoplasms,0.0034213861935540185
Alcohol Use Disorder,0.003420057318890208
Alcohol abuse,0.003420057318890208
Spondylarthritis,0.0034174275046963084
Respiratory Tract Neoplasms,0.0034036723421315227
Diabetic Cardiomyopathies,0.003402678891296541
Spinocerebellar Ataxia Type 2,0.003393602363399833
Myotonia Congenita,0.0033677102444176635
Severe Combined Immunodeficiency,0.003367024659813176
"Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi",0.003363353789236918
Streptococcal pneumonia,0.0033483050591665794
Hidrotic Ectodermal Dysplasia,0.003337214829590951
Aplasia Cutis Congenita,0.0033350780939097983
Craniofacial Dysostosis,0.0033318649628731015
Ectodermal Dysplasia,0.0033233819965031003
Anhydrotic Ectodermal Dysplasias,0.0033233819965031003
Juvenile-onset dystonia,0.0033181916515164557
"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation",0.0033181916515164557
Dysostoses,0.0033181916515164557
Hepatoblastoma,0.003317126744833012
Mandibulofacial Dysostosis,0.003307820488051308
Light Fixation Seizure Syndrome,0.003304518266732321
Nonmedullary Thyroid Carcinoma,0.0032965098421250927
Kyphosis deformity of spine,0.0032731622153600857
Idiopathic pulmonary arterial hypertension,0.003268846080399627
Blood Platelet Disorders,0.0032638777031632486
Graves Disease,0.003247817883721612
Glycogen Storage Disease,0.0032158192955407997
Spinocerebellar Ataxia Type 5,0.003209190761549976
Spinocerebellar Ataxia Type 4,0.003204828952992699
Cornelia de Lange Syndrome 3,0.0032000190945564617
Cornelia de Lange Syndrome 1,0.0032000190945564617
Polycystic Kidney Diseases,0.0031897111377918144
Hypoglycemia,0.0031814226705168132
"Heart Failure, Diastolic",0.003180088712879073
"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE, SEVERE EARLY-ONSET",0.003164466697333455
Hyperlipoproteinemia Type IIa,0.003155514739394501
Vitamin A Deficiency,0.0031489911096432266
Focal facial dermal dysplasia type II,0.003141806514727728
Congenital ectodermal dysplasia of face,0.003141806514727728
Ocular Motility Disorders,0.00313597822647678
Familial Nonmedullary Thyroid Cancer,0.0031289131062942547
Anophthalmos,0.0031227783871880977
Ankylosing spondylitis,0.003106691394162676
Cryptorchidism,0.003101385127433453
Chorioangioma,0.003093963634396975
Histiocytoid hemangioma,0.003093963634396975
"Hemangioma, Intramuscular",0.003093963634396975
Ischemic stroke,0.0030930976922212633
MITOCHONDRIAL COMPLEX I DEFICIENCY,0.003087539074123087
"Motor Neuron Disease, Lower",0.003083027203096135
Familial Motor Neuron Disease,0.003083027203096135
Lateral Sclerosis,0.003083027203096135
"Motor Neuron Disease, Upper",0.003083027203096135
"Motor Neuron Disease, Secondary",0.003083027203096135
Bone Marrow Diseases,0.003078890616602119
Spinocerebellar Ataxia Type 7,0.0030761785696268203
Spinocerebellar Ataxia Type 1,0.0030761785696268203
Spinocerebellar Ataxia Type 6 (disorder),0.0030761785696268203
Acne,0.0030537788256436316
beta Thalassemia,0.003053043732509349
Thrombocytopenia,0.0030494700396119863
Hepatic Encephalopathy,0.0030227966722278445
Noninfiltrating Intraductal Carcinoma,0.003020751895402318
Atypical Ductal Breast Hyperplasia,0.003020751895402318
Autoimmune Lymphoproliferative Syndrome,0.0030038863925452744
Reticulosarcoma,0.0029959743093931615
"Pheochromocytoma, Extra-Adrenal",0.002993754039095557
Ankylosis,0.002991648073391811
Exophthalmos,0.0029744516922715365
Goiter,0.002973553185853382
Schwartz-Jampel Syndrome,0.0029714333668700486
Silicosis,0.002961247056870719
Neurobehavioral Manifestations,0.0029514736614014883
Reactive hypoglycemia,0.00293492925342553
Fasting Hypoglycemia,0.00293492925342553
Long QT Syndrome,0.002900090469763172
Hypotrichosis,0.002873760844947948
Albuminuria,0.0028716721105620565
Refractory anemias,0.0028522435288641504
Motor Skills Disorders,0.0028378243327833175
Developmental Coordination Disorder,0.0028378243327833175
Dyskeratosis Congenita,0.0028295942992618162
Polycythemia,0.0028143489703006705
"Lymphoma, Diffuse",0.002810588492921233
"Lymphoma, Intermediate-Grade",0.002810588492921233
"Lymphoma, Mixed-Cell",0.002810588492921233
"Lymphoma, Non-Hodgkin, Familial",0.002810588492921233
"Lymphoma, Small Noncleaved-Cell",0.002810588492921233
Diffuse Mixed-Cell Lymphoma,0.002810588492921233
"Lymphoma, Undifferentiated",0.002810588492921233
Low Grade Lymphoma (neoplasm),0.002810588492921233
High Grade Lymphoma (neoplasm),0.002810588492921233
Testicular Neoplasms,0.0028030723754051924
African Burkitt's lymphoma,0.002797509160374825
Burkitt Leukemia,0.002797509160374825
Melanocytic nevus,0.0027937463764289646
Phencyclidine-Related Disorders,0.002788937267302932
Phencyclidine Abuse,0.002788937267302932
"Prostatic Neoplasms, Castration-Resistant",0.0027842548249556484
"Prostatic Cancer, Castration-Resistant",0.0027842548249556484
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,0.002780048657110962
Fulminant Hepatic Failure with Cerebral Edema,0.0027790514637687836
Hepatic Coma,0.0027790514637687836
Hepatic Stupor,0.0027790514637687836
Flaviviridae Infections,0.0027640871919346354
Autoimmune Lymphoproliferative Syndrome Type 2B,0.0027609859062141164
"Autoimmune Lymphoproliferative Syndrome Type 1, Autosomal Dominant",0.0027609859062141164
"Hypothermia, Accidental",0.0027514761892027196
"Hypothermia, natural",0.0027514761892027196
"Marfan Syndrome, Type I",0.0027509008276241603
Listeriosis,0.0027490937221802867
Embryonal Rhabdomyosarcoma,0.00274079461595091
Hyperlipoproteinemia Type IIb,0.0027391952544293043
Spinal Cord Ischemia,0.0027352825779962744
"Bone Diseases, Developmental",0.002729985687915047
Spongioblastoma,0.002721421055026311
Ependymoblastoma,0.002721421055026311
Medulloepithelioma,0.002721421055026311
Cerebral Primitive Neuroectodermal Tumor,0.002721421055026311
Actinomycetales Infections,0.0027159853743442433
Inborn Errors of Metabolism,0.0027025566186419012
Tachycardia,0.002695632717412204
"Trisomy 21, Mitotic Nondisjunction",0.0026872092199334407
"Trisomy 21, Meiotic Nondisjunction",0.0026872092199334407
"Down Syndrome, Partial Trisomy 21",0.0026872092199334407
Mitochondrial Myopathies,0.00267574951816108
Movement Disorders,0.002671324658579005
Etat Marbre,0.002671324658579005
Intestinal Polyposis,0.002668910413271603
Nicotine Dependence,0.0026676162446052218
Leprosy,0.002660998640582712
Heart Septal Defects,0.002659593221045441
Acute Q fever,0.0026491519325245226
Chronic Q Fever,0.0026491519325245226
Q Fever,0.0026491519325245226
Coxiella burnetii Infection,0.0026491519325245226
Epidermolysis Bullosa,0.0026447629528188552
"Thyroid cancer, follicular",0.002640970195332919
Myotonic Disorders,0.002634370423975701
Atrial Septal Defects,0.002632747485868689
Tyloma,0.0026219640780237685
Congenital anomalies of fetus,0.002621882625590191
Congenital Abnormality,0.002621882625590191
Fetal Malformations,0.002621882625590191
Microangiopathic hemolytic anemia,0.002618415498881055
"Anemia, Microangiopathic",0.002618415498881055
"Anemia, Hemolytic, Acquired",0.002618415498881055
Cooley's anemia,0.0026113186561592372
Thalassemia Intermedia,0.0026113186561592372
Thalassemia Minor,0.0026113186561592372
Hemoglobin F Disease,0.0026113186561592372
Meningeal Neoplasms,0.0025930458958474747
"Meningioma, benign, no ICD-O subtype",0.0025930458958474747
Acute Hypercapnic Respiratory Failure,0.002590487194594251
Respiratory Failure,0.002590487194594251
Acute Hypoxemic Respiratory Failure,0.002590487194594251
Respiratory Insufficiency,0.002590487194594251
Respiratory Depression,0.002590487194594251
Hypoxemic Respiratory Failure,0.002590487194594251
Hypercapnic respiratory failure,0.002590487194594251
"Malaria, Falciparum",0.002588605682213791
Attention Deficit Disorder,0.002580105728676551
Neuronal Ceroid-Lipofuscinoses,0.002574659126849574
"PULMONARY HYPERTENSION, PRIMARY, DEXFENFLURAMINE-ASSOCIATED",0.0025640987924395097
"Pulmonary Hypertension, Primary, Fenfluramine-Associated",0.0025640987924395097
"Pulmonary Hypertension, Primary, 1, With Hereditary Hemorrhagic Telangiectasia",0.0025640987924395097
"Pulmonary Hypertension, Primary, 1",0.0025640987924395097
Familial primary pulmonary hypertension,0.0025640987924395097
Crescendo Transient Ischemic Attacks,0.0025612986158112146
Posterior Circulation Transient Ischemic Attack,0.0025612986158112146
Transient Cerebral Ischemia,0.0025612986158112146
Transient Ischemic Attack,0.0025612986158112146
"Transient Ischemic Attack, Anterior Circulation",0.0025612986158112146
"Transient Ischemic Attack, Vertebrobasilar Circulation",0.0025612986158112146
Carotid Circulation Transient Ischemic Attack,0.0025612986158112146
"Brain Stem Ischemia, Transient",0.0025612986158112146
Classical Lissencephalies and Subcortical Band Heterotopias,0.0025577652184543996
Mycoplasma Infections,0.0025573102648860746
Eperythrozoonosis,0.0025573102648860746
Nervous System Neoplasms,0.0025468779146463473
Angiomatosis,0.0025437512381496223
Hemorrhage,0.0025431795203289674
Paget Disease,0.0025299046472533316
Pancreatic Ductal Adenocarcinoma,0.002525324454923477
"AMYOTROPHIC LATERAL SCLEROSIS 15, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA",0.0025093966783021294
Localized Malignant Neoplasm,0.002497468198978413
Localized Carcinoma,0.002497468198978413
Aortic Valve Insufficiency,0.0024970652410973584
Lynch Syndrome,0.0024797127886487954
Hereditary Nonpolyposis Colorectal Neoplasms,0.0024797127886487954
Hereditary Nonpolyposis Colorectal Cancer,0.0024797127886487954
"Glomerulonephritis, Membranoproliferative",0.0024506829701456344
Involutional Depression,0.002430919245873014
Involutional paraphrenia,0.002430919245873014
"Psychosis, Involutional",0.002430919245873014
Nerve Sheath Tumors,0.0024278475189707877
X-Linked Dyskeratosis Congenita,0.002425659821274195
Intracranial Hypertension,0.002424913074695074
Cancer Progression,0.0024146533656467734
Language Development Disorders,0.0023972306132573583
Ciliary Motility Disorders,0.002397173331084122
Perineurioma,0.0023931457636604176
Peripheral Nerve Sheath Neoplasm,0.0023931457636604176
Mental disorder in childhood,0.0023686037373101673
Sclerosis,0.002368538790083349
Endocrine Gland Neoplasms,0.002366670945398777
Primary sclerosing cholangitis,0.002365168608936344
"Cholangitis, Sclerosing",0.002365168608936344
"Breast Cancer, Familial",0.002362683105975819
Hereditary Breast and Ovarian Cancer Syndrome,0.002362683105975819
Tobacco Use Disorder,0.0023455171348673734
Nicotine Addiction,0.0023455171348673734
Nicotine Use Disorder,0.0023455171348673734
Tobacco Dependence,0.0023455171348673734
Slow-Flow Phenomenon,0.002340705153851621
Hyperkinesia,0.0023399268698614238
"Hyperkinesia, Generalized",0.0023399268698614238
Speech Delay,0.0023376892567809333
"Auditory Processing Disorder, Central",0.0023376892567809333
Language Delay,0.0023376892567809333
Semantic-Pragmatic Disorder,0.0023376892567809333
"46, XX Disorders of Sex Development",0.00233665703420347
Panic Disorder,0.0023357901697665284
Creutzfeldt-Jakob disease,0.002328904142886452
Congenital Nonbullous Ichthyosiform Erythroderma,0.0023244319353327406
Aneuploidy,0.002323520490150839
Akinetic-Rigid Variant of Huntington Disease,0.0023208290914005325
"Huntington Disease, Late Onset",0.0023208290914005325
Juvenile Huntington Disease,0.0023208290914005325
"Hepatitis B, Chronic",0.00232058322886917
Cutaneous Melanoma,0.0023038288532152553
"Glaucoma, Suspect",0.0022945316092056254
Simple Endometrial Hyperplasia,0.0022933802240753687
Atypical Endometrial Hyperplasia,0.0022933802240753687
Endometrial Hyperplasia,0.0022933802240753687
Complex Endometrial Hyperplasia,0.0022933802240753687
Retinal Degeneration,0.0022919059243859687
Myelodysplastic-Myeloproliferative Diseases,0.002291710206970302
Miller Dieker syndrome,0.0022844992330524846
Pyruvate Dehydrogenase Complex Deficiency Disease,0.0022592277783772385
Chronic progressive external ophthalmoplegia,0.0022547778709470657
Rhabdomyosarcoma,0.0022452774201095695
Cholestasis of pregnancy,0.0022444236874374526
Familial intrahepatic cholestasis of pregnancy,0.0022444236874374526
Pick Disease of the Brain,0.0022441724775069836
"Optic Atrophies, Hereditary",0.0022392135221734302
Disorder of male reproductive system,0.0022388661616602364
Pulmonary Emphysema,0.002230003326142818
Zellweger-Like Syndrome,0.002221724327894401
Zellweger Spectrum,0.002221724327894401
Zellweger Syndrome,0.002221724327894401
"Alzheimer disease, familial, type 3",0.002215887612601875
Metabolic Diseases,0.0022135674768296934
Asymmetric Diabetic Proximal Motor Neuropathy,0.002209719341556353
Diabetic Amyotrophy,0.002209719341556353
Diabetic Neuropathies,0.002209719341556353
Diabetic Asymmetric Polyneuropathy,0.002209719341556353
Diabetic Neuralgia,0.002209719341556353
Diabetic Polyneuropathies,0.002209719341556353
Symmetric Diabetic Proximal Motor Neuropathy,0.002209719341556353
Diabetic Mononeuropathy,0.002209719341556353
Diabetic Autonomic Neuropathy,0.002209719341556353
Progressive supranuclear palsy,0.002205580506519763
"Eczema, Infantile",0.0022005741604192537
Erectile dysfunction,0.002200299306250028
"Arthritis, Psoriatic",0.0021986771753724067
"Aortic Aneurysm, Thoracic",0.0021898129044222924
"Craniopharyngioma, Child",0.002187639011927112
Adult Craniopharyngioma,0.002187639011927112
Craniopharyngioma,0.002187639011927112
Papillary craniopharyngioma,0.002187639011927112
Adamantinous Craniopharyngioma,0.002187639011927112
Thrombocytosis,0.002187583402772942
Cytochrome-c Oxidase Deficiency,0.0021831192779654166
Scaphycephaly,0.0021827973084522826
"Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate",0.0021801509246288124
"Skin Diseases, Vesiculobullous",0.0021764019276331887
Arrhythmogenic Right Ventricular Dysplasia,0.0021740521673385533
Congenital abnormal Synostosis,0.002170832522983388
Anterior uveitis,0.0021695039934755836
Asphyxia Neonatorum,0.002165726121772646
Scrapie,0.0021638154814832443
Developmental Psychomotor Disorders,0.0021626326991232444
Iron Metabolism Disorders,0.0021611167327602173
Lentigo,0.0021564579687343675
Congenital ichthyosis,0.002155221299352704
"Schwannomatosis, Plexiform",0.002154100553940131
"Myoclonic Epilepsies, Progressive",0.0021530382977325135
Eosinophilia,0.00214270356068571
Gestational Diabetes,0.00213306402284959
Primary Graft Dysfunction,0.002131540445340384
Congenital cerebral hernia,0.00212919092632426
Glucose Metabolism Disorders,0.002128043019558007
Female Pseudohermaphroditism,0.002128043019558007
"NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE IIB",0.0021272886206795787
"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2F",0.0021272886206795787
Methemoglobinemia,0.002126195737705421
Papillary adenocarcinoma,0.002119324235441961
Kidney Calculi,0.002112740575442304
"Lipomatosis, Multiple",0.0021074948949061844
"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)",0.0021063934435812297
"Anus, Imperforate",0.002095950045885099
Coffin-Siris syndrome,0.0020932746243692833
Unilateral Cryptorchidism,0.0020772520082421395
Abdominal Cryptorchidism,0.0020772520082421395
Bilateral Cryptorchidism,0.0020772520082421395
Prenatal Injuries,0.002060079393891664
"Spastic paraplegia 13, autosomal dominant",0.0020588308579508226
"Leukodystrophy, Hypomyelinating, 4",0.0020588308579508226
Trichoepithelioma,0.00205776520217399
Familial multiple trichoepitheliomata,0.00205776520217399
Brooke-Spiegler syndrome,0.00205776520217399
Ancell-Spiegler cylindromas,0.00205776520217399
Primary Hyperthyroidism,0.0020577376703431773
Lymphangioleiomyomatosis,0.0020505568072000328
"FANCONI ANEMIA, COMPLEMENTATION GROUP D2",0.002050200510417774
Osteoarthritis of hip,0.0020494464320967797
Biotin-Responsive Encephalopathy,0.00204166255231844
Hemolysis (disorder),0.002039975238317824
Wounds and Injuries,0.0020396141717939887
"Epilepsy, Temporal Lobe",0.002037730815222091
Dentatorubral-Pallidoluysian Atrophy,0.0020293192184428948
Atypical Inclusion-Body Disease,0.0020293192184428948
Action Myoclonus-Renal Failure Syndrome,0.0020293192184428948
Familial Progressive Myoclonic Epilepsy,0.0020293192184428948
May-White Syndrome,0.0020293192184428948
Exanthema,0.0020273480067806893
Cervical Squamous Cell Carcinoma,0.002026243839420761
Testicular Germ Cell Tumor,0.0020104865412282086
Eye Abnormalities,0.0020017990397275015
Neurofibrosarcoma,0.0020002855338700927
Von Hippel-Lindau Syndrome,0.001994545139957482
Neuropathy,0.0019923444206660034
Neonatal disorder,0.0019838690419135504
Noonan Syndrome 6,0.0019655837785597227
Glomerulosclerosis (disorder),0.0019633697522470884
Oculo-dento-digital syndrome,0.001954303576456528
Iron deficiency anemia,0.0019497411031982144
Macrocephaly,0.0019492699673460685
"Embolism, Tumor",0.0019473826650010895
Oral Submucous Fibrosis,0.0019447656092272533
Complications of Diabetes Mellitus,0.001943020306172678
Synostotic Anterior Plagiocephaly,0.0019365822335075163
Synostotic Posterior Plagiocephaly,0.0019365822335075163
"Craniosynostosis, Type 1",0.0019365822335075163
Metopic synostosis,0.0019365822335075163
Trigonocephaly,0.0019365822335075163
Brachycephaly,0.0019365822335075163
Acrocephaly,0.0019365822335075163
Slow Virus Diseases,0.001933225736667641
SCHIZOPHRENIA 2 (disorder),0.0019314145036625023
Congenital hypoplastic anemia,0.0019305284960487168
Osteogenesis Imperfecta,0.001930162073118995
Mesenchymal Chondrosarcoma,0.0019300291646282368
"Cardiomyopathy, Hypertrophic, Familial",0.0019160400283615537
Heymann Nephritis,0.0019130935546646279
Idiopathic Membranous Glomerulonephritis,0.0019130935546646279
Membranous glomerulonephritis,0.0019130935546646279
Aortic Aneurysm,0.0019069077429177271
Neoplasm Seeding,0.0019067166298901508
Sicca Syndrome,0.0019064076246680022
Sjogren's Syndrome,0.0019064076246680022
Cyst,0.0019054544202113893
Leishmaniasis,0.0019046612211249215
Anoxic-Ischemic Encephalopathy,0.0019037694504677326
"Anoxia-Ischemia, Brain",0.0019037694504677326
"Anoxia-Ischemia, Cerebral",0.0019037694504677326
Cerebral Hypoxia-Ischemia,0.0019037694504677326
"Hypoxia-Ischemia, Brain",0.0019037694504677326
Hypoxic-Ischemic Encephalopathy,0.0019037694504677326
"Breast Neoplasms, Male",0.0019007143151422814
Hamartoma,0.0018971537982252636
Endomyocardial Fibrosis,0.001896130502408153
Hypoplastic Left Heart Syndrome,0.0018956438470151432
Turner Syndrome,0.0018904376313194802
"Ophthalmoplegia, Progressive Supranuclear",0.0018872493379331206
"Supranuclear Palsy, Progressive, 1",0.0018872493379331206
Behavior Disorders,0.0018872187421201908
Olfaction Disorders,0.0018852295881710596
Bare Lymphocyte Syndrome,0.001884954533628675
Gastro-enteropancreatic neuroendocrine tumor,0.0018774896768161276
"Pyruvate Dehydrogenase Complex Deficiency Disease, Neonatal",0.0018766359554452145
Juvenile Pyruvate Dehydrogenase Complex Deficiency Disease,0.0018766359554452145
"Ataxia with Lactic Acidosis, Type I",0.0018766359554452145
Lymphopenia,0.001866613340664595
Drug-induced Hepatic Necrosis,0.0018663701326303605
Massive Hepatic Necrosis,0.0018663701326303605
Submassive Hepatic Necrosis,0.0018663701326303605
Fulminant Hepatitis,0.0018663701326303605
Extravascular Hemolysis,0.001864546766282187
Intravascular hemolysis,0.001864546766282187
Retinal Detachment,0.001861680365841824
Familial erythrocytosis,0.0018497890267486121
Prolonged QT interval,0.001841191589560088
"Hamartoma Syndrome, Multiple",0.0018405819489897325
Ureteral Calculi,0.0018395003726685212
Neutropenia,0.001836452491459372
Aortic Diseases,0.001832566725832954
Coronary Aneurysm,0.001829084804017179
X-Linked Emery-Dreifuss Muscular Dystrophy,0.0018286431063832158
Fetal Death,0.001826384376883714
Fetal Mummification,0.001826384376883714
"Neoplasms, Multiple Primary",0.0018241060142750653
Hypertriglyceridemia,0.0018228430741820906
Lhermitte-Duclos disease,0.0018218231138579831
Bannayan-Riley-Ruvalcaba Syndrome,0.0018218231138579831
PTEN Hamartoma Tumor Syndrome,0.0018218231138579831
Anaplasia,0.0018188929377077206
"Myopathies, Nemaline",0.001818122341817865
Mitochondrial Encephalomyopathies,0.0018168351321155545
Multiple Epiphyseal Dysplasia,0.001815261771876571
Atypical Lipoma,0.0018065842466255182
Hibernoma,0.0018065842466255182
Pleomorphic Lipoma,0.0018065842466255182
Angelman Syndrome,0.0017933468205089376
Bonnevie-Ullrich Syndrome,0.0017840822235617993
"Gonadal Dysgenesis, 45,X",0.0017840822235617993
Myasthenia Gravis,0.0017825253004709468
Disorder of the optic nerve,0.0017805938686568747
"Osteoporosis, Postmenopausal",0.0017782806689152404
New Variant Creutzfeldt-Jakob Disease,0.0017757489598466366
"Creutzfeldt-Jakob Disease, Familial",0.0017757489598466366
"Epilepsy, Benign Psychomotor, Childhood",0.0017684733347351517
Uncinate Epilepsy,0.0017684733347351517
"Epilepsy, Lateral Temporal",0.0017684733347351517
Meckel-Gruber syndrome,0.0017631610762858802
Neutrophil Immunodeficiency Syndrome,0.0017565016918446384
Acne Vulgaris,0.001754678658168687
Traumatic injury,0.0017487011653771378
Injury wounds,0.0017481651695463768
Research-Related Injuries,0.0017481651695463768
Myocarditis,0.001745774347236618
Carditis,0.001745774347236618
Germ Cell Cancer,0.0017439922028419084
Embryonal Neoplasm,0.0017439922028419084
"Cancer, Embryonal and Mixed",0.0017439922028419084
"Cancer, Embryonal",0.0017439922028419084
"Neoplasms, Embryonal and Mixed",0.0017439922028419084
Gastric ulcer,0.001740632263592488
Focal Emphysema,0.0017380848679122462
Centriacinar Emphysema,0.0017380848679122462
Panacinar Emphysema,0.0017380848679122462
Retinal Pigment Epithelial Detachment,0.0017332709919542465
Fracture,0.0017307513893817404
"Fracture, spiral",0.0017307513893817404
Atrioventricular Septal Defect,0.0017281021719642653
ATRIOVENTRICULAR CANAL DEFECT,0.0017281021719642653
Atrioventricular septal defect and common atrioventricular junction,0.0017281021719642653
"Oculodentodigital Dysplasia, Autosomal Recessive",0.0017281021719642653
Endocardial Cushion Defects,0.0017281021719642653
"SYNDACTYLY, TYPE III",0.0017281021719642653
"Craniometaphyseal dysplasia, autosomal recessive type",0.0017281021719642653
Van Buchem disease,0.001718074711322258
Occupational Diseases,0.0017159814548256234
Protein Deficiency,0.0017147509814155596
Peritonitis,0.0017095049380325533
Primary Peritonitis,0.0017095049380325533
Secondary Peritonitis,0.0017095049380325533
Sarcoidosis,0.0017057602319104376
Peroxisome biogenesis disorders,0.00170494135604539
Berylliosis,0.0017023726727255935
Beryllium Disease,0.0017023726727255935
Nephrogenic Diabetes Insipidus,0.0016929021364690206
Melnick-Needles Syndrome,0.0016928759187006248
Carcinoma of Male Breast,0.0016927039364248366
Liver damage,0.0016922116427649581
Congenital Nephrogenic Diabetes Insipidus,0.0016916742720684585
"Nephrogenic Diabetes Insipidus, Type I",0.0016916742720684585
ADH-Resistant Diabetes Insipidus,0.0016916742720684585
"Nephrogenic Diabetes Insipidus, Type II",0.0016916742720684585
Acquired Nephrogenic Diabetes Insipidus,0.0016916742720684585
Arthrogryposis,0.0016900467021082727
Hypercalcemia,0.0016876284302370995
Agenesis of corpus callosum,0.0016859693445057122
Brain Infarction,0.001685713049685741
Dyschondroplasias,0.0016855117988177095
Spondyloepiphyseal Dysplasia,0.0016855117988177095
"Schwartz-Jampel Syndrome, Type 1",0.0016855117988177095
"Spondyloepiphyseal Dysplasia Tarda, X-Linked",0.0016855117988177095
Osteochondrodysplasias,0.0016855117988177095
Phagocyte Bactericidal Dysfunction,0.0016834947387277131
"Charcot-Marie-Tooth disease, Type 2D",0.0016804554858859846
"NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE V",0.0016804554858859846
Tracheoesophageal Fistula,0.0016747182876732998
Multiple Hemangioblastomas,0.0016724074681173167
Hemangioblastoma,0.0016724074681173167
Holoprosencephaly,0.0016712167708831807
"Mycobacterium Infections, Nontuberculous",0.0016654159566306594
Cystitis,0.0016634491409054323
"Cardiomyopathy, Dilated, 1t",0.0016633966198949643
Ewings sarcoma-primitive neuroectodermal tumor (PNET),0.0016587646282388896
"Aortic Aneurysm, Thoracoabdominal",0.0016542673356004785
Skin Abnormalities,0.0016520223293490846
Semantic Dementia,0.0016515899508043482
"Atypical Mycobacteriosis, Familial",0.0016488313552766522
"Atypical Mycobacterial Infection, Disseminated",0.0016488313552766522
VATER Association,0.0016483951123728781
Rapadilino syndrome,0.0016471867520983599
Baller-Gerold syndrome,0.0016471867520983599
Rothmund-Thomson syndrome,0.0016471867520983599
"Urea Cycle Disorders, Inborn",0.0016452319129691567
Tooth Demineralization,0.0016391198786167992
Congenital myopathy (disorder),0.001639069146442175
Splenic Neoplasms,0.001639069146442175
Malignant neoplasm of spleen,0.001639069146442175
Omenn Syndrome,0.001635108034700176
Refractory anaemia with excess blasts,0.0016348505660536059
GLOMERULOPATHY WITH FIBRONECTIN DEPOSITS 2 (disorder),0.001631443032937583
Cardiac Arrest,0.0016311444272513447
Congenital abnormality of respiratory system,0.0016309387685773313
"Mental Retardation, X-Linked",0.001628377060838583
Anterior Cerebral Circulation Infarction,0.001627674290553539
"Venous Infarction, Brain",0.001627674290553539
"Brain Infarction, Posterior Circulation",0.001627674290553539
Anterior Circulation Brain Infarction,0.001627674290553539
Adrenal gland hypofunction,0.0016218312811008642
Hair and hair follicle diseases,0.0016205787032194587
Rett Syndrome,0.00160941623769468
