Phenotype,Network_score
Severe Combined Immunodeficiency,1.426877178801028e-05
Albuminuria,1.4222452546139296e-05
Medullary carcinoma,1.4216795427940988e-05
Atheroma,1.421672481552638e-05
Arterial Fatty Streak,1.421672481552638e-05
Fibroatheroma,1.421672481552638e-05
Vascular Diseases,1.4210659664708943e-05
Muscle Weakness,1.419665166330574e-05
African Burkitt's lymphoma,1.4161340855710556e-05
Burkitt Leukemia,1.4161340855710556e-05
Multiple Endocrine Neoplasia Type 2a,1.4159503696673107e-05
Familial medullary thyroid carcinoma,1.4159503696673107e-05
Down Syndrome,1.410602286525761e-05
"Prostatic Cancer, Castration-Resistant",1.3990609593321498e-05
"Prostatic Neoplasms, Castration-Resistant",1.3990609593321498e-05
Hypoplasia,1.3930100644421573e-05
Acro-Osteolysis,1.3892045537710908e-05
Swine influenza,1.3849705636529567e-05
Congenital muscular hypertrophy-cerebral syndrome,1.380430529907804e-05
Mycobacterium Infections,1.3785104400522997e-05
beta Thalassemia,1.3746154090820741e-05
Uveitis,1.3722357296800704e-05
Cytochrome-c Oxidase Deficiency,1.3715815300598174e-05
Morbilliform Drug Reaction,1.3690536957874846e-05
Goiter,1.366379925961374e-05
Helicobacter Infections,1.357527098820435e-05
Hepatoblastoma,1.3569961472989492e-05
Pulmonary Edema,1.3438378991245956e-05
LEOPARD Syndrome,1.3419454677068182e-05
Atrophic,1.338521894737593e-05
Glycogen Storage Disease,1.333858295874931e-05
Polycystic Kidney Diseases,1.3302120724521074e-05
Thrombocytopenia,1.3196605367529812e-05
Progressive supranuclear palsy,1.3187214474446183e-05
Uremia,1.3181186258787473e-05
Intraocular pressure disorder,1.3119596313391282e-05
Mitochondrial Myopathies,1.3109808406336412e-05
Acute monocytic leukemia,1.3090816293790664e-05
Pulmonary Cystic Fibrosis,1.3088199775028088e-05
Anhidrosis,1.3084988096702682e-05
Cryptorchidism,1.3084858576824022e-05
"Microangiopathy, Diabetic",1.299487776106367e-05
Paget Disease,1.2963693352478104e-05
Reticulosarcoma,1.2916818835149225e-05
Cytomegalovirus Infections,1.287654283097367e-05
Fetal Malformations,1.2862751476245185e-05
Congenital Abnormality,1.2862751476245185e-05
Congenital anomalies of fetus,1.2862751476245185e-05
Flaviviridae Infections,1.2852799281735819e-05
Dystonia,1.2830128766036849e-05
"Dystonia, Diurnal",1.2830128766036849e-05
"Dystonia, Limb",1.2830128766036849e-05
"Dystonia, Paroxysmal",1.2830128766036849e-05
Nervous System Neoplasms,1.27375835921368e-05
Behcet Syndrome,1.2715349854087177e-05
Azoospermia,1.2702893736185712e-05
Hyperkinesia,1.2631911300270607e-05
"Hyperkinesia, Generalized",1.2631911300270607e-05
Long QT Syndrome,1.2626822100290423e-05
Spina Bifida,1.2626778183671485e-05
Status Dysraphicus,1.2626778183671485e-05
Papillary adenocarcinoma,1.2560735136684213e-05
Exophthalmos,1.2413367267400065e-05
Sclerosis,1.240499286757484e-05
Histiocytoid hemangioma,1.2396776549960453e-05
"Hemangioma, Intramuscular",1.2396776549960453e-05
Chorioangioma,1.2396776549960453e-05
Attention Deficit Disorder,1.234644548789336e-05
Tachycardia,1.2323402079325849e-05
Spongioblastoma,1.231401507348413e-05
Ependymoblastoma,1.231401507348413e-05
Cerebral Primitive Neuroectodermal Tumor,1.231401507348413e-05
Medulloepithelioma,1.231401507348413e-05
Scaphycephaly,1.23032703279819e-05
Hypoglycemia,1.2274306363550141e-05
Etat Marbre,1.2272820017554594e-05
Movement Disorders,1.2272820017554594e-05
Developmental Coordination Disorder,1.2272234668978658e-05
Motor Skills Disorders,1.2272234668978658e-05
Sudden Cardiac Death,1.2267588831938711e-05
"Asthma, Occupational",1.225476310262277e-05
"LEOPARD Syndrome, 1",1.2211531052824666e-05
X-Linked Dyskeratosis Congenita,1.2188201253382334e-05
Nerve Sheath Tumors,1.218768047556006e-05
Hepatic Encephalopathy,1.2141937300833337e-05
"Carcinoma, Lobular",1.2138116628341204e-05
Agenesis of corpus callosum,1.2136663054496937e-05
"Pulmonary Hypertension, Primary, Fenfluramine-Associated",1.2107133405142191e-05
"Pulmonary Hypertension, Primary, 1, With Hereditary Hemorrhagic Telangiectasia",1.2107133405142191e-05
"Pulmonary Hypertension, Primary, 1",1.2107133405142191e-05
Familial primary pulmonary hypertension,1.2107133405142191e-05
"PULMONARY HYPERTENSION, PRIMARY, DEXFENFLURAMINE-ASSOCIATED",1.2107133405142191e-05
Diabetic Cardiomyopathies,1.2076265426982527e-05
Blood Platelet Disorders,1.204694270105281e-05
Arthrogryposis,1.1949012847575617e-05
Exanthema,1.1910285282820382e-05
"Lymphoma, Undifferentiated",1.1909463810378315e-05
"Lymphoma, Small Noncleaved-Cell",1.1909463810378315e-05
"Lymphoma, Non-Hodgkin, Familial",1.1909463810378315e-05
Diffuse Mixed-Cell Lymphoma,1.1909463810378315e-05
"Lymphoma, Mixed-Cell",1.1909463810378315e-05
High Grade Lymphoma (neoplasm),1.1909463810378315e-05
"Lymphoma, Intermediate-Grade",1.1909463810378315e-05
Low Grade Lymphoma (neoplasm),1.1909463810378315e-05
"Lymphoma, Diffuse",1.1909463810378315e-05
Idiopathic pulmonary hypertension,1.1853421598454896e-05
Peripheral Nerve Sheath Neoplasm,1.183840064122067e-05
Perineurioma,1.183840064122067e-05
Silicosis,1.1829301536020052e-05
"Myoclonic Epilepsies, Progressive",1.1819524801066087e-05
Pulmonary Emphysema,1.1815071266740274e-05
"Skin Diseases, Vascular",1.1773809416362176e-05
"Cardiomyopathy, Hypertrophic, Familial",1.1705760092247935e-05
"Liposarcoma, well differentiated",1.1676923474712407e-05
"Liposarcoma, Pleomorphic",1.1676923474712407e-05
Congenital cerebral hernia,1.165277498865265e-05
Hyperlipoproteinemia Type IIa,1.1587216507636398e-05
Thoracic Neoplasms,1.1577656992731609e-05
"Meningioma, benign, no ICD-O subtype",1.1555919497872833e-05
Meningeal Neoplasms,1.1555919497872833e-05
Uveoretinal Coloboma,1.155162604424809e-05
Disorder of male reproductive system,1.1532550706829704e-05
"Eczema, Infantile",1.1520484073996719e-05
Congenital muscular dystrophy (disorder),1.147041850090812e-05
Craniofacial Dysostosis,1.1449210741562464e-05
"Abnormalities, Drug-Induced",1.1437129356087024e-05
Coffin-Siris syndrome,1.1426871335615648e-05
Subarachnoid Hemorrhage,1.1367229018271034e-05
Hereditary Nonpolyposis Colorectal Cancer,1.136511852961924e-05
Lynch Syndrome,1.136511852961924e-05
Hereditary Nonpolyposis Colorectal Neoplasms,1.136511852961924e-05
Perinatal Subarachnoid Hemorrhage,1.1352998535104507e-05
"Subarachnoid Hemorrhage, Aneurysmal",1.1352998535104507e-05
"Subarachnoid Hemorrhage, Intracranial",1.1352998535104507e-05
"Subarachnoid Hemorrhage, Spontaneous",1.1352998535104507e-05
Osteoarthritis of hip,1.1345165441339685e-05
Epidermolysis Bullosa,1.1329791691430664e-05
Light Fixation Seizure Syndrome,1.132908975681922e-05
Gastro-enteropancreatic neuroendocrine tumor,1.12626490245917e-05
Cornelia de Lange Syndrome 3,1.1241911012750799e-05
Cornelia de Lange Syndrome 1,1.1241911012750799e-05
Cutaneous Melanoma,1.1202213854519265e-05
Classical Lissencephalies and Subcortical Band Heterotopias,1.1201952647015999e-05
"Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi",1.11982511628119e-05
Testicular Germ Cell Tumor,1.1161414165751964e-05
Synostotic Posterior Plagiocephaly,1.1146278020247677e-05
Acrocephaly,1.1146278020247677e-05
Trigonocephaly,1.1146278020247677e-05
Synostotic Anterior Plagiocephaly,1.1146278020247677e-05
Metopic synostosis,1.1146278020247677e-05
"Craniosynostosis, Type 1",1.1146278020247677e-05
Brachycephaly,1.1146278020247677e-05
Acute Hypoxemic Respiratory Failure,1.1118241046717094e-05
Acute Hypercapnic Respiratory Failure,1.1118241046717094e-05
Hypercapnic respiratory failure,1.1118241046717094e-05
Hypoxemic Respiratory Failure,1.1118241046717094e-05
Respiratory Depression,1.1118241046717094e-05
Respiratory Failure,1.1118241046717094e-05
Respiratory Insufficiency,1.1118241046717094e-05
Congenital abnormal Synostosis,1.1083200153717785e-05
"Schwannomatosis, Plexiform",1.0984566941857803e-05
Reactive hypoglycemia,1.0958565892600179e-05
Fasting Hypoglycemia,1.0958565892600179e-05
Thyroid Diseases,1.093504255428295e-05
Hirschsprung Disease,1.0920768034869226e-05
Neurobehavioral Manifestations,1.091674748276498e-05
"Optic Atrophies, Hereditary",1.0901857722701857e-05
Congenital Hypothyroidism,1.0884497589628104e-05
Biotin-Responsive Encephalopathy,1.0875645113009534e-05
Mental disorder in childhood,1.0873964440410882e-05
Vitamin A Deficiency,1.086191462963648e-05
Language Development Disorders,1.0857811757509594e-05
Kyphosis deformity of spine,1.0857632346264236e-05
Erectile dysfunction,1.0844557584794342e-05
Aneuploidy,1.0840903393235508e-05
Rhabdomyosarcoma,1.08174440641908e-05
Tyloma,1.0802297754439927e-05
Carotid Circulation Transient Ischemic Attack,1.0768181057496423e-05
"Brain Stem Ischemia, Transient",1.0768181057496423e-05
"Transient Ischemic Attack, Vertebrobasilar Circulation",1.0768181057496423e-05
"Transient Ischemic Attack, Anterior Circulation",1.0768181057496423e-05
Posterior Circulation Transient Ischemic Attack,1.0768181057496423e-05
Transient Ischemic Attack,1.0768181057496423e-05
Transient Cerebral Ischemia,1.0768181057496423e-05
Crescendo Transient Ischemic Attacks,1.0768181057496423e-05
"Pheochromocytoma, Extra-Adrenal",1.0759088337491896e-05
Familial Progressive Myoclonic Epilepsy,1.0753694216897479e-05
Action Myoclonus-Renal Failure Syndrome,1.0753694216897479e-05
Dentatorubral-Pallidoluysian Atrophy,1.0753694216897479e-05
May-White Syndrome,1.0753694216897479e-05
Atypical Inclusion-Body Disease,1.0753694216897479e-05
Congenital Nonbullous Ichthyosiform Erythroderma,1.0752990932822344e-05
"Huntington Disease, Late Onset",1.0744173140381453e-05
Juvenile Huntington Disease,1.0744173140381453e-05
Akinetic-Rigid Variant of Huntington Disease,1.0744173140381453e-05
Angioimmunoblastic Lymphadenopathy,1.07265465415143e-05
"Ophthalmoplegia, Progressive Supranuclear",1.0714424835433291e-05
"Supranuclear Palsy, Progressive, 1",1.0714424835433291e-05
Behavior Disorders,1.0697981954797305e-05
Phencyclidine Abuse,1.0654312661459414e-05
Phencyclidine-Related Disorders,1.0654312661459414e-05
"Hypothermia, natural",1.0641578617009253e-05
"Hypothermia, Accidental",1.0641578617009253e-05
Sjogren's Syndrome,1.0640920474774684e-05
Sicca Syndrome,1.0640920474774684e-05
Linear Scleroderma,1.0600946570176523e-05
Localized scleroderma,1.0600946570176523e-05
Morphea,1.0600946570176523e-05
Wounds and Injuries,1.0582994683714106e-05
Actinomycetales Infections,1.0582655029858643e-05
Fibrocystic Disease of Pancreas,1.056565188664102e-05
Intestinal Polyposis,1.0557825865137732e-05
Inclusion Body Myositis (disorder),1.0515606009975181e-05
Nicotine Dependence,1.0509961525500656e-05
Myelodysplastic-Myeloproliferative Diseases,1.0486581624805051e-05
Rachischisis,1.0458407196653902e-05
Retinal Degeneration,1.0441664197464827e-05
Hemorrhage,1.042638015053515e-05
Chronic progressive external ophthalmoplegia,1.0376570070999617e-05
Hepatic Stupor,1.0354912581885254e-05
Fulminant Hepatic Failure with Cerebral Edema,1.0354912581885254e-05
Hepatic Coma,1.0354912581885254e-05
Lateral Sclerosis,1.0351047138314458e-05
Familial Motor Neuron Disease,1.0351047138314458e-05
"Motor Neuron Disease, Upper",1.0351047138314458e-05
"Motor Neuron Disease, Secondary",1.0351047138314458e-05
"Motor Neuron Disease, Lower",1.0351047138314458e-05
Aortic Valve Insufficiency,1.034307032489738e-05
Speech Delay,1.0336125423198e-05
Language Delay,1.0336125423198e-05
Semantic-Pragmatic Disorder,1.0336125423198e-05
"Auditory Processing Disorder, Central",1.0336125423198e-05
Myotonia Congenita,1.0323756928631038e-05
Sensory hearing loss,1.0323030697356543e-05
Sensorineural Hearing Loss (disorder),1.0323030697356543e-05
Oral Submucous Fibrosis,1.0303657942451676e-05
Tooth Demineralization,1.0256440832706098e-05
Anophthalmos,1.0245820833803533e-05
Hematologic Neoplasms,1.0231642238620124e-05
Nonsustained Ventricular Tachycardia,1.0230191876084835e-05
Paroxysmal supraventricular tachycardia,1.0230191876084835e-05
Idiopathic Ventricular Tachycardia,1.0230191876084835e-05
Re-entrant atrioventricular tachycardia,1.0230191876084835e-05
"Trisomy 21, Mitotic Nondisjunction",1.0200879901091354e-05
"Trisomy 21, Meiotic Nondisjunction",1.0200879901091354e-05
"Down Syndrome, Partial Trisomy 21",1.0200879901091354e-05
Arrhythmogenic Right Ventricular Dysplasia,1.0197525060065e-05
"Arthritis, Psoriatic",1.0179449502946578e-05
Malignant neoplasm of large intestine,1.0087819692596654e-05
Dental caries,1.0074969772036816e-05
Melanocytic nevus,1.0071936613623713e-05
Sinusitis,1.0066681360028504e-05
"Cancer, Embryonal",1.0060365575001637e-05
"Cancer, Embryonal and Mixed",1.0060365575001637e-05
Embryonal Neoplasm,1.0060365575001637e-05
Germ Cell Cancer,1.0060365575001637e-05
"Neoplasms, Embryonal and Mixed",1.0060365575001637e-05
Polycythemia,1.0028085687395594e-05
Heart Block,1.002665140173019e-05
Hemoglobin F Disease,1.002605435266288e-05
Cooley's anemia,1.002605435266288e-05
Thalassemia Minor,1.002605435266288e-05
Thalassemia Intermedia,1.002605435266288e-05
Heart Septal Defects,1.000116064540516e-05
Disorder of the optic nerve,9.998125384058652e-06
Mitochondrial Encephalomyopathies,9.980914544364802e-06
Leprosy,9.979422214164381e-06
Malignant neoplasm of colon with rectum,9.962456421104623e-06
Colon Carcinoma,9.962456421104623e-06
"Epilepsy, Temporal Lobe",9.954611789547089e-06
Distal Muscular Dystrophies,9.94907530027106e-06
Glomerulosclerosis (disorder),9.908755828358088e-06
Rhinitis,9.907085966948209e-06
"Alzheimer disease, familial, type 3",9.875710212991881e-06
Atrioventricular Block,9.871001176887666e-06
Osteogenesis Imperfecta,9.848784696897934e-06
INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA,9.813398725751154e-06
AMYOTROPHIC LATERAL SCLEROSIS 14 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA,9.813398725751154e-06
Inborn Errors of Metabolism,9.791503871860792e-06
Slow-Flow Phenomenon,9.781729479579356e-06
"Glaucoma, Suspect",9.781448526302e-06
Blepharoptosis,9.78006153961987e-06
"Breast Cancer, Familial",9.778912967582437e-06
Hereditary Breast and Ovarian Cancer Syndrome,9.778912967582437e-06
"46, XX Disorders of Sex Development",9.77089335243352e-06
Pick Disease of the Brain,9.721884772738602e-06
Tracheoesophageal Fistula,9.704458512476761e-06
Familial generalized lipodystrophy,9.691637174705141e-06
Hyperlipoproteinemia Type IIb,9.656149169843802e-06
Creutzfeldt-Jakob disease,9.625961502853294e-06
Hereditary corneal dystrophy,9.602702249339899e-06
Acute monoblastic leukemia,9.60144821795164e-06
Congenital ichthyosis,9.591866627348289e-06
Developmental Psychomotor Disorders,9.589992385757896e-06
Neuronal Ceroid-Lipofuscinoses,9.573179663467014e-06
Traumatic injury,9.552526111950855e-06
Neutropenia,9.543758414689455e-06
Injury wounds,9.539052219577833e-06
Research-Related Injuries,9.539052219577833e-06
Hyperhomocysteinemia,9.526449902219691e-06
"Anus, Imperforate",9.520209753005904e-06
Barrett Epithelium,9.484352434642393e-06
Lethal tight skin contracture syndrome (disorder),9.43737095148728e-06
Endometrial Hyperplasia,9.414235414935069e-06
Complex Endometrial Hyperplasia,9.414235414935069e-06
Atypical Endometrial Hyperplasia,9.414235414935069e-06
Simple Endometrial Hyperplasia,9.414235414935069e-06
"Skin Diseases, Vesiculobullous",9.404727064917818e-06
Conduction disorder of the heart,9.378530868879149e-06
"Hepatitis B, Chronic",9.336839013338741e-06
HIV-Associated Lipodystrophy Syndrome,9.316056508926707e-06
Eye Abnormalities,9.306194982183513e-06
Multiple Epiphyseal Dysplasia,9.261290668332624e-06
Slow Virus Diseases,9.237597428710735e-06
Hepatitis B,9.231236696332876e-06
Reoviridae Infections,9.214377320735102e-06
Rotavirus Infections,9.214377320735102e-06
"Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate",9.203100129075624e-06
"Mental Retardation, X-Linked",9.18828944965741e-06
Rapadilino syndrome,9.186084786162362e-06
Baller-Gerold syndrome,9.186084786162362e-06
Rothmund-Thomson syndrome,9.186084786162362e-06
Oxidative Phosphorylation Deficiencies,9.17321269015035e-06
"Lipomatosis, Multiple",9.166138978438673e-06
Leber Congenital Amaurosis,9.159285998532755e-06
Iron Metabolism Disorders,9.154524734268096e-06
Miller Dieker syndrome,9.140876043968559e-06
Aplasia Cutis Congenita,9.125498742563504e-06
Hidrotic Ectodermal Dysplasia,9.122375763914025e-06
Eruptions,9.11980865353433e-06
Angiomatosis,9.10709135055113e-06
Van Buchem disease,9.105620336764705e-06
Meckel-Gruber syndrome,9.103657727755417e-06
Primary sclerosing cholangitis,9.08211601249151e-06
"Cholangitis, Sclerosing",9.08211601249151e-06
Sarcoidosis,9.075267740006312e-06
Zellweger Spectrum,9.075151427407194e-06
Zellweger-Like Syndrome,9.075151427407194e-06
Zellweger Syndrome,9.075151427407194e-06
Myotonic Disorders,9.03772922379593e-06
Ectodermal Dysplasia,9.009913624926625e-06
Anhydrotic Ectodermal Dysplasias,9.009913624926625e-06
Nicotine Use Disorder,8.994856168249133e-06
Tobacco Use Disorder,8.994856168249133e-06
Tobacco Dependence,8.994856168249133e-06
Nicotine Addiction,8.994856168249133e-06
"Psychosis, Involutional",8.98969925172267e-06
Involutional Depression,8.98969925172267e-06
Involutional paraphrenia,8.98969925172267e-06
Corneal Diseases,8.985833030556417e-06
Autoimmune Diseases of the Nervous System,8.958823794072086e-06
"Aganglionosis, Colonic",8.944550094903673e-06
"Aganglionosis, Rectosigmoid Colon",8.944550094903673e-06
Congenital Intestinal Aganglionosis,8.944550094903673e-06
Gestational Diabetes,8.943959509997611e-06
Methemoglobinemia,8.9373337535168e-06
Eosinophilia,8.926313692649494e-06
Listeriosis,8.925149868387987e-06
Autoimmune Lymphoproliferative Syndrome,8.923525147830333e-06
Neuropathy,8.869406629848018e-06
Acne Vulgaris,8.869300671485587e-06
Glucose Metabolism Disorders,8.842354729920696e-06
Female Pseudohermaphroditism,8.842354729920696e-06
"Breast Neoplasms, Male",8.833444148933272e-06
"Marfan Syndrome, Type I",8.828359847764453e-06
Deafness,8.763687347005587e-06
Deaf Mutism,8.763687347005587e-06
"Hearing Loss, Extreme",8.763687347005587e-06
Prelingual Deafness,8.763687347005587e-06
"Deafness, Acquired",8.763687347005587e-06
Ewings sarcoma-primitive neuroectodermal tumor (PNET),8.76102095763843e-06
Methylmalonic acidemia,8.752037145749277e-06
Diabetic Polyneuropathies,8.751076930914497e-06
Symmetric Diabetic Proximal Motor Neuropathy,8.751076930914497e-06
Diabetic Neuropathies,8.751076930914497e-06
Diabetic Neuralgia,8.751076930914497e-06
Diabetic Amyotrophy,8.751076930914497e-06
Diabetic Asymmetric Polyneuropathy,8.751076930914497e-06
Diabetic Mononeuropathy,8.751076930914497e-06
Asymmetric Diabetic Proximal Motor Neuropathy,8.751076930914497e-06
Diabetic Autonomic Neuropathy,8.751076930914497e-06
AMYOTROPHIC LATERAL SCLEROSIS 3 (disorder),8.731386740162295e-06
Liver damage,8.729735218157218e-06
Metabolic Diseases,8.717728478777492e-06
Streptococcal pneumonia,8.687787506459127e-06
"Malaria, Falciparum",8.681764545215764e-06
"Fracture, spiral",8.653673910895267e-06
Fracture,8.653673910895267e-06
Congenital hypoplastic anemia,8.650353241961456e-06
Mandibuloacral dysostosis,8.64289765955569e-06
Corneal dystrophy,8.642190820534493e-06
Panic Disorder,8.638446364512043e-06
Oculodigitoesophagoduodenal syndrome,8.589117113664481e-06
LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,8.576367420814287e-06
Essential Hypertension,8.518822917920214e-06
"Glomerulonephritis, Membranoproliferative",8.518716479808656e-06
Uveal melanoma,8.516463487064603e-06
Auriculo-Ventricular Dissociation,8.507621723421601e-06
Melnick-Needles Syndrome,8.496506881960563e-06
Polyarteritis Nodosa,8.476094590377541e-06
Atypical Ductal Breast Hyperplasia,8.462586606420797e-06
Noninfiltrating Intraductal Carcinoma,8.462586606420797e-06
"Spondyloepiphyseal Dysplasia Tarda, X-Linked",8.429256097598631e-06
Dyschondroplasias,8.429256097598631e-06
Spondyloepiphyseal Dysplasia,8.429256097598631e-06
Osteochondrodysplasias,8.429256097598631e-06
"Schwartz-Jampel Syndrome, Type 1",8.429256097598631e-06
Idiopathic dilation cardiomyopathy,8.406077390641503e-06
Malouf syndrome,8.406077390641503e-06
"Heart-hand syndrome, Slovenian type",8.406077390641503e-06
Lipoatrophic Diabetes Mellitus,8.406077390641503e-06
Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder),8.406077390641503e-06
"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1B (disorder)",8.406077390641503e-06
"Charcot-Marie-Tooth disease, Type 2B1",8.406077390641503e-06
Spinal Cord Ischemia,8.373560451681664e-06
Coxiella burnetii Infection,8.373360308630992e-06
Chronic Q Fever,8.373360308630992e-06
Acute Q fever,8.373360308630992e-06
Q Fever,8.373360308630992e-06
Refractory anaemia with excess blasts,8.344054936114006e-06
Macrocephaly,8.293851630772539e-06
Autosomal Recessive Emery-Dreifuss Muscular Dystrophy,8.28476294808093e-06
Sinoatrial Block,8.28476294808093e-06
"Scapuloperoneal Myopathy, MYH7-Related",8.28476294808093e-06
General Paralysis,8.277888192332839e-06
Bardet-Biedl Syndrome,8.269516185425993e-06
Centriacinar Emphysema,8.260376332336437e-06
Panacinar Emphysema,8.260376332336437e-06
Focal Emphysema,8.260376332336437e-06
Unilateral Cryptorchidism,8.228560465626529e-06
Bilateral Cryptorchidism,8.228560465626529e-06
Abdominal Cryptorchidism,8.228560465626529e-06
Bronchiectasis,8.176205978742115e-06
Focal facial dermal dysplasia type II,8.172546467758627e-06
Congenital ectodermal dysplasia of face,8.172546467758627e-06
Cyst,8.157154191486847e-06
Bradycardia,8.154894849980828e-06
Williams Syndrome,8.142570168685356e-06
Hamartoma,8.141547696827606e-06
Anorexia,8.130015150772596e-06
Beryllium Disease,8.092138271689703e-06
Berylliosis,8.092138271689703e-06
Retinal Detachment,8.089791401866735e-06
Occupational Diseases,8.082569952037568e-06
Second Primary Cancers,8.081758671141388e-06
"Neoplasms, Therapy-Associated",8.081758671141388e-06
"Neoplasms, Second Primary",8.081758671141388e-06
Treatment related secondary malignancy,8.081758671141388e-06
Uterine Diseases,8.066964766276869e-06
Ewings sarcoma,8.022349609903478e-06
Pyruvate Dehydrogenase Complex Deficiency Disease,8.019789123234805e-06
"Myopathies, Nemaline",8.013009777475378e-06
"Osteoarthritis, Knee",7.983203263880402e-06
"Osteoporosis, Postmenopausal",7.966409198805972e-06
Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,7.956844337423352e-06
Weaver syndrome,7.940804417905632e-06
Aortic Aneurysm,7.939998903443452e-06
Carditis,7.925480678316658e-06
Myocarditis,7.925480678316658e-06
Gastric ulcer,7.899576618690033e-06
Prenatal Injuries,7.897099728818268e-06
Preleukemia,7.887383841873561e-06
"Epilepsy, Benign Psychomotor, Childhood",7.87841853706933e-06
Uncinate Epilepsy,7.87841853706933e-06
"Epilepsy, Lateral Temporal",7.87841853706933e-06
Turcot syndrome (disorder),7.875210997636774e-06
Pathologic Neovascularization,7.839281646649488e-06
"Choledochal Cyst, Type V",7.835465968750885e-06
Choledochal Cyst,7.835465968750885e-06
"Choledochal Cyst, Type IV",7.835465968750885e-06
Congenital Biliary Dilatation,7.835465968750885e-06
"Choledochal Cyst, Type II",7.835465968750885e-06
"Choledochal Cyst, Type I",7.835465968750885e-06
"Choledochal Cyst, Type III",7.835465968750885e-06
Mesenchymal Chondrosarcoma,7.821608802636013e-06
Myasthenia Gravis,7.714905264334187e-06
Calcium Metabolism Disorders,7.690619828570339e-06
Carcinoma of Male Breast,7.6838677044827e-06
Hair and hair follicle diseases,7.661215428174804e-06
"Encephalopathy, Subacute Necrotizing, Juvenile",7.654149580280682e-06
"Encephalopathy, Subacute Necrotizing, Infantile",7.654149580280682e-06
Cervical Squamous Cell Carcinoma,7.653244264832542e-06
"Aortic Aneurysm, Thoracic",7.639673138190644e-06
Retinitis Pigmentosa,7.629493248664871e-06
Hemolysis (disorder),7.627077490062182e-06
Microangiopathic hemolytic anemia,7.622902587012097e-06
"Anemia, Hemolytic, Acquired",7.622902587012097e-06
"Anemia, Microangiopathic",7.622902587012097e-06
Hypercalcemia,7.6213316719503595e-06
Methylmalonic aciduria,7.613534232364234e-06
Phyllodes Tumor,7.582108869911986e-06
Malignant Cystosarcoma Phyllodes,7.582108869911986e-06
Primary Hyperthyroidism,7.569983862649497e-06
Skin Abnormalities,7.5699257053803336e-06
"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)",7.550124116845498e-06
Intracranial Hypertension,7.537959290318305e-06
Central neuroblastoma,7.5249836852265304e-06
Lymphangioleiomyomatosis,7.521442040133592e-06
Bare Lymphocyte Syndrome,7.508411382782054e-06
Retinal Pigment Epithelial Detachment,7.458110726153806e-06
Adamantinous Craniopharyngioma,7.4102019804248546e-06
Papillary craniopharyngioma,7.4102019804248546e-06
Adult Craniopharyngioma,7.4102019804248546e-06
Craniopharyngioma,7.4102019804248546e-06
"Craniopharyngioma, Child",7.4102019804248546e-06
Lymphopenia,7.406791242266253e-06
Hereditary Central Nervous System Demyelinating Diseases,7.405628166709227e-06
Hibernoma,7.402126533731458e-06
Pleomorphic Lipoma,7.402126533731458e-06
Atypical Lipoma,7.402126533731458e-06
"Aneurysm, Dissecting",7.3958201494435485e-06
Dissection of aorta,7.3958201494435485e-06
"Thyroid cancer, follicular",7.392699565838917e-06
Hypertriglyceridemia,7.380843154923647e-06
Tumor of bone and articular cartilage,7.374192514597459e-06
Cockayne Syndrome,7.363347767672599e-06
Tetralogy of Fallot,7.326471008643167e-06
Mycoplasma Infections,7.316643736787907e-06
Eperythrozoonosis,7.316643736787907e-06
Adrenal gland hypofunction,7.280411823110262e-06
Pre-Eclampsia,7.256328883717282e-06
Prolonged QT interval,7.25365730604259e-06
"Neoplasms, Multiple Primary",7.250325547453389e-06
"Creutzfeldt-Jakob Disease, Familial",7.224362171795362e-06
New Variant Creutzfeldt-Jakob Disease,7.224362171795362e-06
"Dissection, Blood Vessel",7.184706476994089e-06
Endomyocardial Fibrosis,7.1702306440475755e-06
Fibromatosis,7.156539891979225e-06
Aplastic Anemia,7.144887069344119e-06
"Limb Deformities, Congenital",7.139539917355135e-06
Kidney Calculi,7.120620358469516e-06
Congenital abnormality of respiratory system,7.11030786196112e-06
Septic Shock,7.076679891758601e-06
Toxic Shock Syndrome,7.076679891758601e-06
Endotoxic shock,7.076679891758601e-06
"Purine-Pyrimidine Metabolism, Inborn Errors",7.021206997778738e-06
Cachexia,7.014823531655689e-06
Vestibular Diseases,7.013557360280969e-06
Psychosexual Disorders,7.008936041692435e-06
Scrapie,6.998023624327881e-06
Vascular System Injuries,6.98838304290159e-06
Autoimmune Lymphoproliferative Syndrome Type 2B,6.961701929340573e-06
"Autoimmune Lymphoproliferative Syndrome Type 1, Autosomal Dominant",6.961701929340573e-06
"FANCONI ANEMIA, COMPLEMENTATION GROUP D2",6.9601651987420255e-06
Hyperpigmentation,6.953322570956163e-06
VATER Association,6.948082954068008e-06
Ventricular Dysfunction,6.935227466438817e-06
Hypothyroidism,6.9143449102928994e-06
