Phenotype,Network_score
Motor Skills Disorders,9.38875182558192e-06
Agenesis of corpus callosum,9.377109524809993e-06
"Pulmonary Hypertension, Primary, Fenfluramine-Associated",9.362023780780045e-06
"PULMONARY HYPERTENSION, PRIMARY, DEXFENFLURAMINE-ASSOCIATED",9.362023780780045e-06
"Pulmonary Hypertension, Primary, 1, With Hereditary Hemorrhagic Telangiectasia",9.362023780780045e-06
"Pulmonary Hypertension, Primary, 1",9.362023780780045e-06
Familial primary pulmonary hypertension,9.362023780780045e-06
"LEOPARD Syndrome, 1",9.32008558659721e-06
Nerve Sheath Tumors,9.31622339173306e-06
"Carcinoma, Lobular",9.286430580955192e-06
Blood Platelet Disorders,9.254374114958181e-06
Arthrogryposis,9.246642271376644e-06
Hepatic Encephalopathy,9.238964139519505e-06
Idiopathic pulmonary hypertension,9.23754861988397e-06
Diabetic Cardiomyopathies,9.2207024728139e-06
Exanthema,9.188038718805849e-06
"Lymphoma, Undifferentiated",9.180738409611336e-06
Diffuse Mixed-Cell Lymphoma,9.180738409611336e-06
High Grade Lymphoma (neoplasm),9.180738409611336e-06
Low Grade Lymphoma (neoplasm),9.180738409611336e-06
"Lymphoma, Small Noncleaved-Cell",9.180738409611336e-06
"Lymphoma, Diffuse",9.180738409611336e-06
"Lymphoma, Intermediate-Grade",9.180738409611336e-06
"Lymphoma, Mixed-Cell",9.180738409611336e-06
"Lymphoma, Non-Hodgkin, Familial",9.180738409611336e-06
Silicosis,9.105449041241524e-06
"Cardiomyopathy, Hypertrophic, Familial",9.061664506372738e-06
"Myoclonic Epilepsies, Progressive",9.056554467334658e-06
"Skin Diseases, Vascular",9.052291888498454e-06
Peripheral Nerve Sheath Neoplasm,9.045275055164486e-06
Perineurioma,9.045275055164486e-06
Pulmonary Emphysema,9.031048566240685e-06
"Liposarcoma, Pleomorphic",8.958462322748381e-06
"Liposarcoma, well differentiated",8.958462322748381e-06
Thoracic Neoplasms,8.951101654136393e-06
Disorder of male reproductive system,8.946753410447376e-06
Congenital cerebral hernia,8.946171460253243e-06
Coffin-Siris syndrome,8.919307391087967e-06
Meningeal Neoplasms,8.89770096967059e-06
"Meningioma, benign, no ICD-O subtype",8.89770096967059e-06
Craniofacial Dysostosis,8.888452338510329e-06
"Eczema, Infantile",8.87742926941034e-06
Uveoretinal Coloboma,8.812381412244635e-06
"Abnormalities, Drug-Induced",8.810474307121062e-06
Cornelia de Lange Syndrome 1,8.8022822824252e-06
Cornelia de Lange Syndrome 3,8.8022822824252e-06
Congenital muscular dystrophy (disorder),8.793621253460483e-06
Hyperlipoproteinemia Type IIa,8.782814329931932e-06
Subarachnoid Hemorrhage,8.777194918746502e-06
"Subarachnoid Hemorrhage, Aneurysmal",8.7665922558013e-06
"Subarachnoid Hemorrhage, Spontaneous",8.7665922558013e-06
"Subarachnoid Hemorrhage, Intracranial",8.7665922558013e-06
Perinatal Subarachnoid Hemorrhage,8.7665922558013e-06
Osteoarthritis of hip,8.761315223926385e-06
"Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi",8.748937599462947e-06
Light Fixation Seizure Syndrome,8.7395234254998e-06
Hereditary Nonpolyposis Colorectal Cancer,8.69651415451894e-06
Lynch Syndrome,8.69651415451894e-06
Hereditary Nonpolyposis Colorectal Neoplasms,8.69651415451894e-06
Testicular Germ Cell Tumor,8.686521913240574e-06
Classical Lissencephalies and Subcortical Band Heterotopias,8.685361052919906e-06
Epidermolysis Bullosa,8.653905321701327e-06
Gastro-enteropancreatic neuroendocrine tumor,8.627222153762646e-06
Respiratory Insufficiency,8.619745983071337e-06
Respiratory Failure,8.619745983071337e-06
Respiratory Depression,8.619745983071337e-06
Hypercapnic respiratory failure,8.619745983071337e-06
Hypoxemic Respiratory Failure,8.619745983071337e-06
Acute Hypoxemic Respiratory Failure,8.619745983071337e-06
Acute Hypercapnic Respiratory Failure,8.619745983071337e-06
Congenital abnormal Synostosis,8.613255052344857e-06
Cutaneous Melanoma,8.581090474827193e-06
Brachycephaly,8.570356093970482e-06
Synostotic Anterior Plagiocephaly,8.570356093970482e-06
Trigonocephaly,8.570356093970482e-06
Metopic synostosis,8.570356093970482e-06
Acrocephaly,8.570356093970482e-06
"Craniosynostosis, Type 1",8.570356093970482e-06
Synostotic Posterior Plagiocephaly,8.570356093970482e-06
Thyroid Diseases,8.460908381347254e-06
Hirschsprung Disease,8.449491230237322e-06
Neurobehavioral Manifestations,8.41442783037217e-06
"Optic Atrophies, Hereditary",8.412580080034725e-06
Fasting Hypoglycemia,8.40918409376739e-06
Reactive hypoglycemia,8.40918409376739e-06
"Schwannomatosis, Plexiform",8.407785830766206e-06
Vitamin A Deficiency,8.37904813504201e-06
Kyphosis deformity of spine,8.349950142237262e-06
Erectile dysfunction,8.348336589751598e-06
"Ophthalmoplegia, Progressive Supranuclear",8.343579675080982e-06
"Supranuclear Palsy, Progressive, 1",8.343579675080982e-06
Aneuploidy,8.34195980548103e-06
Mental disorder in childhood,8.339504182192994e-06
Congenital Hypothyroidism,8.335429015070516e-06
Language Development Disorders,8.327798541419423e-06
Biotin-Responsive Encephalopathy,8.323874560055426e-06
"Brain Stem Ischemia, Transient",8.31031446770542e-06
Posterior Circulation Transient Ischemic Attack,8.31031446770542e-06
"Transient Ischemic Attack, Anterior Circulation",8.31031446770542e-06
Transient Cerebral Ischemia,8.31031446770542e-06
"Transient Ischemic Attack, Vertebrobasilar Circulation",8.31031446770542e-06
Crescendo Transient Ischemic Attacks,8.31031446770542e-06
Carotid Circulation Transient Ischemic Attack,8.31031446770542e-06
Transient Ischemic Attack,8.31031446770542e-06
Rhabdomyosarcoma,8.30403205279925e-06
Angioimmunoblastic Lymphadenopathy,8.282747175310678e-06
Sjogren's Syndrome,8.270793546256731e-06
Sicca Syndrome,8.270793546256731e-06
Behavior Disorders,8.263493965138059e-06
"Pheochromocytoma, Extra-Adrenal",8.261005221715165e-06
Akinetic-Rigid Variant of Huntington Disease,8.252526663184323e-06
"Huntington Disease, Late Onset",8.252526663184323e-06
Juvenile Huntington Disease,8.252526663184323e-06
Dentatorubral-Pallidoluysian Atrophy,8.228683240856944e-06
Familial Progressive Myoclonic Epilepsy,8.228683240856944e-06
May-White Syndrome,8.228683240856944e-06
Atypical Inclusion-Body Disease,8.228683240856944e-06
Action Myoclonus-Renal Failure Syndrome,8.228683240856944e-06
"Hypothermia, natural",8.203186400092375e-06
"Hypothermia, Accidental",8.203186400092375e-06
Tyloma,8.187180705852296e-06
Phencyclidine Abuse,8.184524451538333e-06
Phencyclidine-Related Disorders,8.184524451538333e-06
Congenital Nonbullous Ichthyosiform Erythroderma,8.153631264091707e-06
Fibrocystic Disease of Pancreas,8.124195012273347e-06
Actinomycetales Infections,8.115586029298667e-06
Morphea,8.108910785295235e-06
Localized scleroderma,8.108910785295235e-06
Linear Scleroderma,8.108910785295235e-06
Nicotine Dependence,8.102394824268668e-06
Retinal Degeneration,8.074152988648343e-06
Intestinal Polyposis,8.043473655284974e-06
Wounds and Injuries,8.03507218243676e-06
Chronic progressive external ophthalmoplegia,8.027614551833584e-06
Rachischisis,8.01901138516631e-06
Hemorrhage,8.003838507789767e-06
Myotonia Congenita,7.998870761420497e-06
Myelodysplastic-Myeloproliferative Diseases,7.983814157762644e-06
Inclusion Body Myositis (disorder),7.97591781843689e-06
Tooth Demineralization,7.971026287242882e-06
Semantic-Pragmatic Disorder,7.93868816923112e-06
Language Delay,7.93868816923112e-06
Speech Delay,7.93868816923112e-06
"Auditory Processing Disorder, Central",7.93868816923112e-06
"Motor Neuron Disease, Upper",7.937634821038299e-06
"Motor Neuron Disease, Secondary",7.937634821038299e-06
"Motor Neuron Disease, Lower",7.937634821038299e-06
Lateral Sclerosis,7.937634821038299e-06
Familial Motor Neuron Disease,7.937634821038299e-06
"Trisomy 21, Mitotic Nondisjunction",7.931207764439122e-06
"Trisomy 21, Meiotic Nondisjunction",7.931207764439122e-06
"Down Syndrome, Partial Trisomy 21",7.931207764439122e-06
Anophthalmos,7.909229019903858e-06
Aortic Valve Insufficiency,7.87289796276513e-06
Hepatic Stupor,7.865387682229149e-06
Hepatic Coma,7.865387682229149e-06
Fulminant Hepatic Failure with Cerebral Edema,7.865387682229149e-06
Sensorineural Hearing Loss (disorder),7.863247984612448e-06
Sensory hearing loss,7.863247984612448e-06
Oral Submucous Fibrosis,7.863131833012523e-06
Arrhythmogenic Right Ventricular Dysplasia,7.838661159412463e-06
Idiopathic Ventricular Tachycardia,7.830320743510056e-06
Re-entrant atrioventricular tachycardia,7.830320743510056e-06
Nonsustained Ventricular Tachycardia,7.830320743510056e-06
Paroxysmal supraventricular tachycardia,7.830320743510056e-06
Dental caries,7.82979566826294e-06
"Neoplasms, Embryonal and Mixed",7.795860519164198e-06
"Cancer, Embryonal",7.795860519164198e-06
"Cancer, Embryonal and Mixed",7.795860519164198e-06
Embryonal Neoplasm,7.795860519164198e-06
Germ Cell Cancer,7.795860519164198e-06
Heart Septal Defects,7.772911002920842e-06
"Arthritis, Psoriatic",7.759439195586639e-06
Melanocytic nevus,7.757690628538608e-06
Sinusitis,7.749956518927615e-06
Hematologic Neoplasms,7.722642060940652e-06
"Epilepsy, Temporal Lobe",7.702416056006038e-06
Glomerulosclerosis (disorder),7.70238240077512e-06
Distal Muscular Dystrophies,7.700081631487417e-06
Disorder of the optic nerve,7.691425343979738e-06
Heart Block,7.684939560374851e-06
Hemoglobin F Disease,7.683980686827434e-06
Thalassemia Intermedia,7.683980686827434e-06
Thalassemia Minor,7.683980686827434e-06
Cooley's anemia,7.683980686827434e-06
Polycythemia,7.664413025771826e-06
Hereditary Breast and Ovarian Cancer Syndrome,7.657883382018254e-06
"Breast Cancer, Familial",7.657883382018254e-06
Leprosy,7.655522698479745e-06
Mitochondrial Encephalomyopathies,7.64624257900409e-06
Rhinitis,7.623425737804036e-06
Malignant neoplasm of large intestine,7.615925089840592e-06
"Glaucoma, Suspect",7.602603393074034e-06
Slow-Flow Phenomenon,7.598065936332085e-06
"Alzheimer disease, familial, type 3",7.575791438979857e-06
"46, XX Disorders of Sex Development",7.568270083728245e-06
Familial generalized lipodystrophy,7.554528649920808e-06
Inborn Errors of Metabolism,7.5530203654583986e-06
Atrioventricular Block,7.548710424231539e-06
Malignant neoplasm of colon with rectum,7.5198339440953216e-06
Colon Carcinoma,7.5198339440953216e-06
Tracheoesophageal Fistula,7.515057428837718e-06
Blepharoptosis,7.513839861114428e-06
Osteogenesis Imperfecta,7.501799537451636e-06
Pick Disease of the Brain,7.466048582941446e-06
AMYOTROPHIC LATERAL SCLEROSIS 14 WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA,7.42587837711749e-06
INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA,7.42587837711749e-06
Hyperhomocysteinemia,7.382496596749905e-06
Neutropenia,7.374877373877025e-06
Hereditary corneal dystrophy,7.356240948700827e-06
Developmental Psychomotor Disorders,7.346028960709884e-06
Acute monoblastic leukemia,7.335693559567136e-06
Hyperlipoproteinemia Type IIb,7.314007662372215e-06
Creutzfeldt-Jakob disease,7.309599181092257e-06
"Anus, Imperforate",7.300623059904191e-06
Neuronal Ceroid-Lipofuscinoses,7.295247912680681e-06
Barrett Epithelium,7.293504914263527e-06
Traumatic injury,7.25637606346384e-06
Congenital ichthyosis,7.24717093119238e-06
Research-Related Injuries,7.246315069466739e-06
Injury wounds,7.246315069466739e-06
Lethal tight skin contracture syndrome (disorder),7.237159340357153e-06
Complex Endometrial Hyperplasia,7.213639815525516e-06
Atypical Endometrial Hyperplasia,7.213639815525516e-06
Endometrial Hyperplasia,7.213639815525516e-06
Simple Endometrial Hyperplasia,7.213639815525516e-06
Conduction disorder of the heart,7.187567304372868e-06
"Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate",7.163473845815175e-06
HIV-Associated Lipodystrophy Syndrome,7.145825919822727e-06
Eye Abnormalities,7.144700574077404e-06
Oxidative Phosphorylation Deficiencies,7.1296527695839155e-06
"Hepatitis B, Chronic",7.127099183256675e-06
Multiple Epiphyseal Dysplasia,7.110533369761207e-06
"Mental Retardation, X-Linked",7.104022764148428e-06
Hepatitis B,7.103324649481143e-06
Leber Congenital Amaurosis,7.102223256773162e-06
Iron Metabolism Disorders,7.09525525425401e-06
Rothmund-Thomson syndrome,7.091873980646921e-06
Baller-Gerold syndrome,7.091873980646921e-06
Rapadilino syndrome,7.091873980646921e-06
Miller Dieker syndrome,7.083989745851828e-06
"Skin Diseases, Vesiculobullous",7.0823351339966e-06
Eruptions,7.069695230694978e-06
Slow Virus Diseases,7.0586553746684165e-06
"Lipomatosis, Multiple",7.055728413834379e-06
Zellweger Syndrome,7.0476788887028035e-06
Zellweger Spectrum,7.0476788887028035e-06
Zellweger-Like Syndrome,7.0476788887028035e-06
Aplasia Cutis Congenita,7.012471112915144e-06
Hidrotic Ectodermal Dysplasia,7.0029857513335745e-06
Meckel-Gruber syndrome,6.9981442005718415e-06
Van Buchem disease,6.99232536483122e-06
Myotonic Disorders,6.981931063691176e-06
Angiomatosis,6.980505257912529e-06
Primary sclerosing cholangitis,6.957274737698601e-06
"Cholangitis, Sclerosing",6.957274737698601e-06
Reoviridae Infections,6.942108923469313e-06
Rotavirus Infections,6.942108923469313e-06
Anhydrotic Ectodermal Dysplasias,6.921046239446108e-06
Ectodermal Dysplasia,6.921046239446108e-06
Nicotine Use Disorder,6.920925147275809e-06
Nicotine Addiction,6.920925147275809e-06
Tobacco Use Disorder,6.920925147275809e-06
Tobacco Dependence,6.920925147275809e-06
Sarcoidosis,6.915144355250945e-06
Autoimmune Lymphoproliferative Syndrome,6.8962658653183e-06
Autoimmune Diseases of the Nervous System,6.89385333608686e-06
"Aganglionosis, Colonic",6.890963213049335e-06
"Aganglionosis, Rectosigmoid Colon",6.890963213049335e-06
Congenital Intestinal Aganglionosis,6.890963213049335e-06
Neuropathy,6.88403496463577e-06
Corneal Diseases,6.878613963384653e-06
Gestational Diabetes,6.8694463799421425e-06
Glucose Metabolism Disorders,6.865946960685228e-06
Female Pseudohermaphroditism,6.865946960685228e-06
Acne Vulgaris,6.849936526576847e-06
Involutional paraphrenia,6.849727762311584e-06
Involutional Depression,6.849727762311584e-06
"Psychosis, Involutional",6.849727762311584e-06
Eosinophilia,6.846345870394296e-06
Listeriosis,6.8385429019575465e-06
Methylmalonic acidemia,6.834198629989555e-06
"Breast Neoplasms, Male",6.830828025470388e-06
Methemoglobinemia,6.830111809939815e-06
Deaf Mutism,6.745100411670409e-06
Prelingual Deafness,6.745100411670409e-06
Deafness,6.745100411670409e-06
"Hearing Loss, Extreme",6.745100411670409e-06
"Deafness, Acquired",6.745100411670409e-06
"Marfan Syndrome, Type I",6.740076689403572e-06
Liver damage,6.733308408736396e-06
Ewings sarcoma-primitive neuroectodermal tumor (PNET),6.720872978337123e-06
AMYOTROPHIC LATERAL SCLEROSIS 3 (disorder),6.717474218234476e-06
Diabetic Neuropathies,6.70865951165135e-06
Diabetic Neuralgia,6.70865951165135e-06
Diabetic Polyneuropathies,6.70865951165135e-06
Symmetric Diabetic Proximal Motor Neuropathy,6.70865951165135e-06
Asymmetric Diabetic Proximal Motor Neuropathy,6.70865951165135e-06
Diabetic Amyotrophy,6.70865951165135e-06
Diabetic Asymmetric Polyneuropathy,6.70865951165135e-06
Diabetic Autonomic Neuropathy,6.70865951165135e-06
Diabetic Mononeuropathy,6.70865951165135e-06
Metabolic Diseases,6.708628225171896e-06
Streptococcal pneumonia,6.694567761551426e-06
Congenital hypoplastic anemia,6.66942284622287e-06
Oculodigitoesophagoduodenal syndrome,6.665204320232224e-06
Panic Disorder,6.65254939207386e-06
Essential Hypertension,6.640985770846586e-06
Fracture,6.6383136927015836e-06
"Fracture, spiral",6.6383136927015836e-06
Corneal dystrophy,6.630777571655259e-06
Mandibuloacral dysostosis,6.607811177428951e-06
Uveal melanoma,6.5981427637476165e-06
"Malaria, Falciparum",6.5928825093153495e-06
LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,6.54960962650928e-06
Noninfiltrating Intraductal Carcinoma,6.527374523788526e-06
Atypical Ductal Breast Hyperplasia,6.527374523788526e-06
Melnick-Needles Syndrome,6.52048569724896e-06
Auriculo-Ventricular Dissociation,6.506822897412416e-06
"Glomerulonephritis, Membranoproliferative",6.502064769300413e-06
Polyarteritis Nodosa,6.4857036208941445e-06
Osteochondrodysplasias,6.468650175239234e-06
Dyschondroplasias,6.468650175239234e-06
Spondyloepiphyseal Dysplasia,6.468650175239234e-06
"Spondyloepiphyseal Dysplasia Tarda, X-Linked",6.468650175239234e-06
"Schwartz-Jampel Syndrome, Type 1",6.468650175239234e-06
Spinal Cord Ischemia,6.445562674297039e-06
Refractory anaemia with excess blasts,6.4428278561344925e-06
Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder),6.424940227969258e-06
"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 1B (disorder)",6.424940227969258e-06
"Charcot-Marie-Tooth disease, Type 2B1",6.424940227969258e-06
Malouf syndrome,6.424940227969258e-06
Lipoatrophic Diabetes Mellitus,6.424940227969258e-06
Idiopathic dilation cardiomyopathy,6.424940227969258e-06
"Heart-hand syndrome, Slovenian type",6.424940227969258e-06
Bardet-Biedl Syndrome,6.410633781326608e-06
Coxiella burnetii Infection,6.389838375373399e-06
Q Fever,6.389838375373399e-06
Chronic Q Fever,6.389838375373399e-06
Acute Q fever,6.389838375373399e-06
General Paralysis,6.386797067939286e-06
Macrocephaly,6.355360945975629e-06
Autosomal Recessive Emery-Dreifuss Muscular Dystrophy,6.333606807434832e-06
"Scapuloperoneal Myopathy, MYH7-Related",6.333606807434832e-06
Sinoatrial Block,6.333606807434832e-06
Williams Syndrome,6.316132096273992e-06
Cyst,6.310968405150695e-06
Bradycardia,6.3073592338806404e-06
Focal facial dermal dysplasia type II,6.304131990587226e-06
Congenital ectodermal dysplasia of face,6.304131990587226e-06
Bilateral Cryptorchidism,6.293382906468173e-06
Unilateral Cryptorchidism,6.293382906468173e-06
Abdominal Cryptorchidism,6.293382906468173e-06
Panacinar Emphysema,6.292941212144201e-06
Centriacinar Emphysema,6.292941212144201e-06
Focal Emphysema,6.292941212144201e-06
"Myopathies, Nemaline",6.25358690391593e-06
Anorexia,6.2413532132602344e-06
Bronchiectasis,6.239091661943723e-06
Hamartoma,6.221417389781578e-06
Treatment related secondary malignancy,6.199704485935693e-06
"Neoplasms, Therapy-Associated",6.199704485935693e-06
"Neoplasms, Second Primary",6.199704485935693e-06
Second Primary Cancers,6.199704485935693e-06
Uterine Diseases,6.197293441226554e-06
Ewings sarcoma,6.1889796077012516e-06
Occupational Diseases,6.179123118927593e-06
Retinal Detachment,6.1704774174320785e-06
Preleukemia,6.158744032346554e-06
Berylliosis,6.151611692602216e-06
Beryllium Disease,6.151611692602216e-06
"Osteoarthritis, Knee",6.126377724934185e-06
Prenatal Injuries,6.1106682788907925e-06
"Osteoporosis, Postmenopausal",6.09501522996254e-06
Pyruvate Dehydrogenase Complex Deficiency Disease,6.094644107173954e-06
Aortic Aneurysm,6.080422232316632e-06
Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,6.074025426389756e-06
"Epilepsy, Benign Psychomotor, Childhood",6.072843537741399e-06
"Epilepsy, Lateral Temporal",6.072843537741399e-06
Uncinate Epilepsy,6.072843537741399e-06
Carditis,6.060079641716318e-06
Myocarditis,6.060079641716318e-06
Weaver syndrome,6.05197168510463e-06
Gastric ulcer,6.037020374707964e-06
Turcot syndrome (disorder),6.035120778673206e-06
Pathologic Neovascularization,6.009878000113236e-06
"Choledochal Cyst, Type V",6.005881215366525e-06
"Choledochal Cyst, Type I",6.005881215366525e-06
"Choledochal Cyst, Type III",6.005881215366525e-06
Choledochal Cyst,6.005881215366525e-06
"Choledochal Cyst, Type II",6.005881215366525e-06
"Choledochal Cyst, Type IV",6.005881215366525e-06
Congenital Biliary Dilatation,6.005881215366525e-06
Mesenchymal Chondrosarcoma,5.97475544364828e-06
Methylmalonic aciduria,5.951465749105879e-06
Calcium Metabolism Disorders,5.925721139827782e-06
Carcinoma of Male Breast,5.921791592976231e-06
Hair and hair follicle diseases,5.89964851057516e-06
Hemolysis (disorder),5.898623023201861e-06
Skin Abnormalities,5.894899546140391e-06
Myasthenia Gravis,5.8899920482740316e-06
Retinitis Pigmentosa,5.8790449489098675e-06
Phyllodes Tumor,5.861500662050497e-06
Malignant Cystosarcoma Phyllodes,5.861500662050497e-06
Cervical Squamous Cell Carcinoma,5.85841130870634e-06
"Encephalopathy, Subacute Necrotizing, Juvenile",5.853404392459832e-06
"Encephalopathy, Subacute Necrotizing, Infantile",5.853404392459832e-06
"Aortic Aneurysm, Thoracic",5.843011834346018e-06
"Anemia, Hemolytic, Acquired",5.833809419973907e-06
"Anemia, Microangiopathic",5.833809419973907e-06
Microangiopathic hemolytic anemia,5.833809419973907e-06
Primary Hyperthyroidism,5.830806537640626e-06
Hypercalcemia,5.820152257764295e-06
Bare Lymphocyte Syndrome,5.812461950072808e-06
"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)",5.795621989577437e-06
Central neuroblastoma,5.7785799235035324e-06
Lymphopenia,5.759940640387123e-06
Intracranial Hypertension,5.741053023492755e-06
Papillary craniopharyngioma,5.7398496159354155e-06
Adamantinous Craniopharyngioma,5.7398496159354155e-06
Adult Craniopharyngioma,5.7398496159354155e-06
"Craniopharyngioma, Child",5.7398496159354155e-06
Craniopharyngioma,5.7398496159354155e-06
Lymphangioleiomyomatosis,5.729697337128504e-06
"Thyroid cancer, follicular",5.722540773814378e-06
Tetralogy of Fallot,5.713231857034954e-06
Retinal Pigment Epithelial Detachment,5.706124236951216e-06
Hereditary Central Nervous System Demyelinating Diseases,5.692023110986496e-06
"Aneurysm, Dissecting",5.679032106806799e-06
Dissection of aorta,5.679032106806799e-06
Tumor of bone and articular cartilage,5.678958741424839e-06
Atypical Lipoma,5.658174880890158e-06
Pleomorphic Lipoma,5.658174880890158e-06
Hibernoma,5.658174880890158e-06
Cockayne Syndrome,5.6495071901623736e-06
Adrenal gland hypofunction,5.6362006748071775e-06
Hypertriglyceridemia,5.616413202802917e-06
Mycoplasma Infections,5.595207620612883e-06
Eperythrozoonosis,5.595207620612883e-06
"Limb Deformities, Congenital",5.541363563140205e-06
Prolonged QT interval,5.538255633100209e-06
"Neoplasms, Multiple Primary",5.53592190447599e-06
Pre-Eclampsia,5.5243085120768455e-06
"Dissection, Blood Vessel",5.521203176855608e-06
Fibromatosis,5.499666855080105e-06
Kidney Calculi,5.493748841565688e-06
Aplastic Anemia,5.4747079864074206e-06
Endomyocardial Fibrosis,5.472822446639839e-06
New Variant Creutzfeldt-Jakob Disease,5.447557972059619e-06
"Creutzfeldt-Jakob Disease, Familial",5.447557972059619e-06
Endotoxic shock,5.42840356132693e-06
Septic Shock,5.42840356132693e-06
Toxic Shock Syndrome,5.42840356132693e-06
"Purine-Pyrimidine Metabolism, Inborn Errors",5.417575986964414e-06
Congenital abnormality of respiratory system,5.41023361928798e-06
Psychosexual Disorders,5.4012781593761355e-06
Vestibular Diseases,5.391687517696639e-06
Cachexia,5.385223173724854e-06
Vascular System Injuries,5.383222022835954e-06
Hypothyroidism,5.373708938610369e-06
"Autoimmune Lymphoproliferative Syndrome Type 1, Autosomal Dominant",5.364179937634103e-06
Autoimmune Lymphoproliferative Syndrome Type 2B,5.364179937634103e-06
Hyperpigmentation,5.357025428808364e-06
Intestinal Polyps,5.336250498826287e-06
Scrapie,5.3321822587108616e-06
Ventricular Dysfunction,5.329202264190119e-06
"FANCONI ANEMIA, COMPLEMENTATION GROUP D2",5.325872865488717e-06
VATER Association,5.313368891135686e-06
Drug usage,5.295204660710461e-06
Complications of Diabetes Mellitus,5.2815818488692275e-06
Essential Tremor,5.2573368344755514e-06
Membranous glomerulonephritis,5.246454243592597e-06
Idiopathic Membranous Glomerulonephritis,5.246454243592597e-06
Heymann Nephritis,5.246454243592597e-06
Periventricular Nodular Heterotopia,5.243893658678126e-06
Alopecia Areata,5.233968595991467e-06
Congenital absence of kidneys syndrome,5.232908110439835e-06
Pleoconial Myopathies,5.221580070435606e-06
Megaconial Myopathies,5.221580070435606e-06
Luft Disease,5.221580070435606e-06
Thrombocytosis,5.216324785318744e-06
"NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE V",5.21506492739956e-06
"Charcot-Marie-Tooth disease, Type 2D",5.21506492739956e-06
Asphyxia Neonatorum,5.203002740676922e-06
Leishmaniasis,5.194852855117268e-06
Cholera Infantum,5.191212306797369e-06
Functional Gastrointestinal Disorders,5.191212306797369e-06
Gastrointestinal Diseases,5.191212306797369e-06
Bagassosis,5.179347464327149e-06
Pneumoconiosis,5.179347464327149e-06
"Pancreatitis, Chronic",5.17325502772611e-06
"Urea Cycle Disorders, Inborn",5.16786338798849e-06
Odontome,5.163638374564145e-06
Vascular calcification,5.154366162234404e-06
Dupuytren Contracture,5.145432835630586e-06
Olfaction Disorders,5.139272207587691e-06
Physiological Sexual Disorders,5.133770604153701e-06
"Hamartoma Syndrome, Multiple",5.104959281881408e-06
Wallerian Degeneration,5.090435443772709e-06
Semantic Dementia,5.0789700583896585e-06
Congenital Structural Myopathy,5.0639727687944996e-06
Thalassemia,5.060386785978518e-06
"Ataxia with Lactic Acidosis, Type I",5.0499320333125215e-06
Juvenile Pyruvate Dehydrogenase Complex Deficiency Disease,5.0499320333125215e-06
"Pyruvate Dehydrogenase Complex Deficiency Disease, Neonatal",5.0499320333125215e-06
Familial Tremor,5.033358698673731e-06
"Amino Acid Metabolism, Inherited Disorders",5.027403750994929e-06
"Amino Acid Metabolism, Inborn Errors",5.027403750994929e-06
"Epilepsy, Generalized",5.0247784855184735e-06
Aqueductal Stenosis,5.0190672365115e-06
Angelman Syndrome,5.00523170970211e-06
Primary Myelofibrosis,4.997959458524264e-06
Cystic kidney,4.981880466981645e-06
"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation",4.981536738819639e-06
Dysostoses,4.981536738819639e-06
Juvenile-onset dystonia,4.981536738819639e-06
Malignant epithelioma,4.977462887231844e-06
Turner Syndrome,4.975437474532024e-06
PTEN Hamartoma Tumor Syndrome,4.973259769365897e-06
Bannayan-Riley-Ruvalcaba Syndrome,4.973259769365897e-06
Lhermitte-Duclos disease,4.973259769365897e-06
Leukostasis,4.967541858421399e-06
Peroxisome biogenesis disorders,4.964278295581112e-06
"Cockayne Syndrome, Type III",4.964137774887087e-06
"Mycobacterium Infections, Nontuberculous",4.963151746487031e-06
Gaucher Disease,4.957749705808804e-06
"Hypoxia-Ischemia, Brain",4.9542336198837705e-06
"Anoxia-Ischemia, Cerebral",4.9542336198837705e-06
Anoxic-Ischemic Encephalopathy,4.9542336198837705e-06
"Anoxia-Ischemia, Brain",4.9542336198837705e-06
Hypoxic-Ischemic Encephalopathy,4.9542336198837705e-06
Cerebral Hypoxia-Ischemia,4.9542336198837705e-06
"Loeys-Dietz Syndrome, Type 1a",4.94524027597612e-06
Loeys-Dietz Aortic Aneurysm Syndrome,4.94524027597612e-06
Loeys-Dietz Syndrome,4.94524027597612e-06
Cholangitis,4.941587308552469e-06
Myoclonic Epilepsy,4.937300967621568e-06
Omenn Syndrome,4.935693410704767e-06
"Leishmaniasis, Visceral",4.929761037520587e-06
Iron deficiency anemia,4.914154481162851e-06
Respiratory Tract Diseases,4.907603042103161e-06
Brain Edema,4.903562140565251e-06
Vasogenic Cerebral Edema,4.903562140565251e-06
Vasogenic Brain Edema,4.903562140565251e-06
Cerebral Edema,4.903562140565251e-06
